stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
260,260,Auto Zone @ NW 13th Street,Northbound NW 13th ST @ Farside NW 39th AVE,29.6894556787498,-82.3388589619794,,0,,,
261,261,Sunshine Inn,Northbound NW 13th ST @ Nearside NW 42nd AVE,29.6914488027494,-82.3388836125763,,0,,,
262,262,Westgate Mobile Manor Park,Northbound NW 13th ST @ Nearside NW 45th AVE,29.6954259267381,-82.338870514863,,0,,,
1593,1593,Social Security NB NW 13th St,Northbound NW 13th St @ Farside 45th Ave,29.6968346800453,-82.3388508637543,,0,,,
1478,1478,Great Lakes Carpet @ NW 53rd Avenue,Westbound NW 53rd AVE @ Nearside NW 19th ST,29.7033242328815,-82.3464419412056,,0,,,
1479,1479,Sorrento New Home Community,Westbound NW 53rd AVE @ Nearside NW 55th AVE,29.7033594151179,-82.3531412643933,,0,,,
1168,1168,Northwood Oaks Neighborhood,Northbound NW 34th ST @ Farside NW 54th AVE,29.7040074806726,-82.3621087743091,,0,,,
1169,1169,Northwood Pines Neighborhood,Northbound NW 34th ST @ Nearside NW 25th TER,29.7049577114171,-82.3599749300427,,0,,,
1170,1170,Pine Ridge Apartments,Northbound NW 34th ST @ Nearside NW 23rd TER,29.7062919770061,-82.3569874846309,,0,,,
1455,1455,North Walmart Supercenter,Northbound NW 23rd ST @ Nearside NW 62nd AVE,29.7099159239301,-82.3558236572472,,0,,,
402,402,ABC Liquor Store @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 58th AVE,29.7095917125956,-82.3542605264118,,0,,,
403,403,Kangaroo Gas @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 23rd TER,29.7066052210463,-82.3566521148093,,0,,,
412,412,Northwood Pines Neighborhood,Southbound NW 34th ST @ Nearside NW 23rd TER,29.7051925495661,-82.3597159054849,,0,,,
413,413,Northwood Oaks Neighborhood,Southbound NW 34th ST @ Nearside NW 54th AVE,29.7040840919275,-82.3622333415323,,0,,,
397,397,Eastbound NW 53rd Avenue @ NW 24th Boulevard,Eastbound NW 53rd AVE @ Farside NW 24th BLVD,29.7032564253486,-82.3580911758614,,0,,,
398,398,Sorrento New Home Community,Eastbound NW 53rd AVE @ Farside NW 21st DR,29.7032309246002,-82.3530508441692,,0,,,
399,399,The Home Depot @ NW 53rd Avenue,Eastbound NW 53rd AVE @ Nearside NW 13th ST,29.7031671886045,-82.3464942897514,,0,,,
1551,1551,Social Security Administration,Southbound NW 13th ST @ Nearside NW 45th AVE,29.6967986039591,-82.3391618489442,,0,,,
236,236,Early Learning Coalition,Southbound NW 13th ST @ Farside NW 44th AVE,29.6949925934795,-82.3391618485241,,0,,,
237,237,Sandy's Boutique,Southbound NW 13th ST @ Farside NW 42nd AVE,29.6919880947705,-82.3391569545367,,0,,,
238,238,CVS @ NW 13th Street,Southbound NW 13th ST @ Farside NW 41st AVE,29.6901659984685,-82.3391938598,,0,,,
239,239,Publix @ NW 39th Avenue,Southbound NW 13th ST @ Farside NW 39th AVE,29.6874992617275,-82.3391520148655,,0,,,
240,240,Tires Plus @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 33rd AVE,29.6833810960391,-82.3391993485269,,0,,,
241,241,Grace Presbyterian Church,Southbound NW 13th ST @ Nearside NW 31st AVE,29.6813543915907,-82.3392094409094,,0,,,
242,242,McDonald's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 29th AVE,29.679423195696,-82.3392224104254,,0,,,
243,243,Verizon Shop,Southbound NW 13th ST @ Nearside NW 26th PL,29.6774744310104,-82.3392525156273,,0,,,
1221,1221,Eastbound NW 23rd Avenue @ NW 13th Street,Eastbound NW 23rd AVE @ Farside NW 13th ST,29.673890765308,-82.3380400160729,,0,,,
1222,1222,Hearing Aid Gainesville,Eastbound NW 23rd TER @ Nearside NW 10th ST,29.6738672651358,-82.335107517236,,0,,,
1223,1223,Forest Meadows Funeral Home,Eastbound NW 23rd TER @ Nearside NW 6th ST,29.6738445981527,-82.3318156849371,,0,,,
275,275,NW 6th St NW 23rd Ave,Southbound NW 6th ST @ Farside NW 21st AVE,29.6727699942619,-82.3308856424825,,0,,,
276,276,NW 6th ST at NW 19th LN (Hand N' Hand Childcare),Southbound NW 6th ST @ Nearside NW 19th LN,29.6705322831279,-82.3309091865779,,0,,,
277,277,Acupuncture Center,Southbound NW 6th ST @ Farside NW 19th AVE,29.6691322659914,-82.3309290184808,,0,,,
278,278,Atlantic Design,Southbound NW 6th ST @ Farside NW 16th AVE,29.6660861001756,-82.3309541850492,,0,,,
279,279,Granny D's,Southbound NW 6th ST @ Nearside NW 13th AVE,29.6638831007179,-82.3310091846144,,0,,,
280,280,American Auto Insurance,Southbound NW 6th ST @ Nearside NW 10th AVE,29.6612491424864,-82.3310023199337,,0,,,
281,281,Jon Uman Attorney,Southbound NW 6th ST @ Nearside NW 8th PL,29.6598847231721,-82.3310026759547,,0,,,
282,282,Greater Bethel African Methodist Episcopal Church,Southbound NW 6th ST @ Farside NW 6th AVE,29.6563944553505,-82.3308725324882,,0,,,
1504,1504,PPG Paints Store,Southbound NW 6th ST @ Nearside University Avenue,29.6529481284122,-82.3308651888551,,0,,,
288,288,Alachua County Courthouse,Southbound S Main ST @ Farside SE 2nd PL,29.6494302703914,-82.3251075204285,,0,,,
294,294,Tools for Schools,Eastbound SE 11th ST @ Farside SE 7th AVE,29.6457284370362,-82.3108693584946,,0,,,
295,295,Williams Elementary School,Eastbound SE 7th AVE @ Farside SE 12th TER,29.645729603991,-82.3089365259085,,0,,,
297,297,Eastbound SE 7th Avenue @ SE 15th Street,Eastbound SE 7th AVE @ Nearside SE 15th ST,29.6457237710767,-82.3060146932167,,0,,,
96,96,Northbound SE 15th Street @ SE 3rd Avenue,Northbound SE 15th ST @ Nearside SE 3rd Ave,29.648789575131,-82.3057880154094,,0,,,
301,301,Eastbound University Avenue @ SE 15th Street,Eastbound E University AVE @ Farside SE 15th ST,29.6518044359852,-82.3047358594529,,0,,,
107,107,Health Department,Southbound Alachua County Health Department @ Far*,29.6490856024981,-82.2949411962673,,0,,,
307,307,Southeast Gator Liquor @ Hawthorne Road,Eastbound Hawthorne RD @ Farside SE 24th ST,29.6449972709106,-82.2938375303107,,0,,,
308,308,Eastbound Hawthorne Road @ SE 26th Street,Eastbound Hawthorne RD @ Nearside SE 26th ST,29.6438466310556,-82.2915506689436,,0,,,
309,309,Alachua County Sheriff's Office,Eastbound Hawthorne RD @ Nearside SE 27th ST,29.6428304378191,-82.2894490306565,,0,,,
311,311,Southbound SE 27th Street @ SE 15th Avenue,Southbound SE 27th ST @ Farside SE 15th AVE,29.6370711264546,-82.2892695473422,,0,,,
312,312,Durelle Heights Neighborhood,Southbound SE 27th ST @ Farside SE 18th AVE,29.6345886066137,-82.2892525315063,,0,,,
313,313,Lana's Place,Eastbound SE 21st AVE @ Nearside SE 28 DR,29.6325887735764,-82.2880815321553,,0,,,
314,314,Faith Missionary Church,Eastbound SE 21st AVE @ Nearside SE 30th Dr,29.6325849402396,-82.2856813664332,,0,,,
315,315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,29.6325901570141,-82.2836999939835,,0,,,
316,316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,29.6325432727073,-82.280937200899,,0,,,
317,317,Northbound SE 35th Street @ SE 20th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,29.6347147972047,-82.2807030011653,,0,,,
319,319,Northbound SE 35th Street @ SE 16th Avenue,Northbound SE 35th ST @ Farside SE 16th AVE,29.6366712719887,-82.2806898670343,,0,,,
320,320,Kangaroo @ SE 35th Street,Northbound SE 35th ST @ Nearside Hawthorne RD,29.6385591925771,-82.2806947082981,,0,,,
322,322,E Hawthorne Road @ SE 39th Terrace,Eastbound Hawthorne RD @ Farside SE 39th TER,29.6366656057643,-82.2758293683567,,0,,,
323,323,Chevron Food Mart @ SE 43rd Street,Northbound SE 43rd ST @ Farside Hawthorne RD,29.6362157719772,-82.2724118692795,,0,,,
324,324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,29.6398956365732,-82.2724210210153,,0,,,
325,325,The Glades,Northbound SE 43rd ST @ Nearside SE 10th PL,29.6418998715933,-82.2724196557155,,0,,,
326,326,Eastwood Meadows,Northbound SE 44th ST @ Farside SE 10th PL,29.6424344151242,-82.2714733727789,,0,,,
327,327,The Verdant Cove,Southbound SE 43rd ST @ Nearside SE 10th PL,29.6421862709259,-82.2725472030831,,0,,,
329,329,Chevron Food Mart @ SE 43rd Street,Southbound SE 43rd ST @ Nearside Hawthorne RD,29.636222772275,-82.2725590361599,,0,,,
330,330,Westbound Hawthorne Road @ SE 39th Street,Westbound Hawthorne RD @ Nearside SE 39th TER,29.6369189383006,-82.2757022022059,,0,,,
331,331,Eastside Food Store,Southbound SE 35th ST @ Farside Hawthorne RD,29.6386231051574,-82.2808462005984,,0,,,
332,332,Southbound SE 35th Street @ SE 16th Avenue,Southbound SE 35th ST @ Nearside SE 16th AVE,29.6366364389102,-82.2808427008065,,0,,,
333,333,Southbound Se 35th Street @ SE 18th Avenue,Southbound SE 35th ST @ Farside SE 18th AVE,29.6347921058046,-82.2808637010554,,0,,,
334,334,Southbound SE 35th Street @ SE 20th Avenue,Southbound SE 35th ST @ Nearside SE 20th AVE,29.6327596563188,-82.280880147964,,0,,,
335,335,Westbound SE 21st Avenue @ SE 32nd Terrace,Westbound SE 21st AVE @ Farside SE 32nd ST,29.6326644396157,-82.283655700234,,0,,,
336,336,Faith Missionary Church,Westbound SE 21st AVE @ Farside SE 30th Dr,29.6326584395949,-82.2856903664234,,0,,,
337,337,Lana's Place,Westbound SE 21st AVE @ Nearside SE 27th ST,29.6326974401421,-82.2890721978407,,0,,,
338,338,Durelle Heights Neighborhood,Northbound SE 27th ST @ Nearside SE 18th AVE,29.6348614392602,-82.2891821982908,,0,,,
339,339,Northbound SE 27th Street @ SE 15th Avenue,Northbound SE 27th ST @ Nearside SE 15th AVE,29.6370566056606,-82.2891298644154,,0,,,
341,341,Alachua County Sheriffs Department,Northbound SE 27th ST @ Nearside Hawthorne Rd,29.6419062709834,-82.2891680313131,,0,,,
342,342,Alachua County Sheriffs Department,Westbound Hawthorne RD @ Farside SE 25th TER,29.6440387250488,-82.2913752100449,,0,,,
343,343,Dollar General,Westbound Hawthorne RD @ Nearside SE 24th ST,29.6452309415465,-82.2936928028219,,0,,,
349,349,Westbound E University Avenue @ NE 16th Street,Westbound E University AVE @ Nearside NE 16th ST,29.6520240196592,-82.304292579536,,0,,,
111,111,Southbound SE 15th Street @ SE 4th Avenue,Southbound SE 15th ST @ Nearside SE 4th AVE,29.6483829370465,-82.3059430258952,,0,,,
113,113,Southbound SE 15th Street @ SE 7th Avenue,Southbound SE 15th ST @ Nearside SE 7th AVE,29.6459966035782,-82.3059610260266,,0,,,
115,115,Williams Elementary School,Westbound SE 7th AVE @ Nearside SE 12th TER,29.6458397878212,-82.3094919017233,,0,,,
116,116,Waldo Rd @ SE 7th Avenue,Westbound SE 7th AVE @ Farside SE 11th ST,29.6458416132846,-82.3110061841856,,0,,,
409,409,North Walmart Supercenter,Southbound NW 23rd ST @ Farside NW 62nd ST,29.70916300038,-82.3559850003618,,0,,,
1343,1343,Northside Park and Senior Recreational Center,Southbound NW 34th ST @ Farside NW 58th AVE,29.7079231238652,-82.3544542409594,,0,,,
414,414,Barnhill Clinic,Southbound NW 34th ST @ Nearside NW 29th ST,29.7025970886953,-82.3655929178425,,0,,,
416,416,Pizza Hut @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 49th AVE,29.7003352592731,-82.3702596719247,,0,,,
417,417,Capri Neighborhood,Southbound NW 34th ST @ Farside NW 44th PL,29.6945817611452,-82.3723696720256,,0,,,
418,418,Southbound NW 34th Street @ NW 41st Avenue,Southbound NW 34th ST @ Farside NW 41st AVE,29.6909000955948,-82.3723833388612,,0,,,
419,419,NW 39th Avenue @ NW 34th Street,Eastbound NW 39th AVE @ Farside NW 34th ST,29.6885144294048,-82.3712751719962,,0,,,
420,420,First Assembly Church,Eastbound NW 39th AVE @ Nearside NW 29th TER,29.6884947621914,-82.3661511734237,,0,,,
421,421,Walnut Creek Neighborhood,Eastbound NW 39th AVE @ Nearside NW 25th TER,29.6884409286779,-82.3602170090736,,0,,,
422,422,Uptown Village Apartments,Eastbound NW 39th AVE @ Farside NW 24th BLVD,29.6884109288865,-82.3571403431025,,0,,,
423,423,Palmetto Woods Neighborhood,Eastbound NW 39th AVE @ Farside NW 22nd DR,29.6883830949448,-82.3539880103219,,0,,,
424,424,Girls Place of Alachua County,Eastbound NW 39th AVE @ Nearside NW 21st ST,29.6884077454278,-82.3515970301717,,0,,,
425,425,Eastbound NW 39th Ave at NW 19th St Green Tree Pk,Eastbound NW 39th AVE @ Nearside NW 19th ST,29.6884170228629,-82.347868044063,,0,,,
426,426,Ridgeview Baptist Church,Southbound NW 19th ST @ Nearside NW 36th AVE,29.6858879288847,-82.3474393463456,,0,,,
427,427,Altrusa House of Gainesville,Westbound NW 36th AVE @ Farside NW 20th ST,29.6857727628292,-82.3495366786842,,0,,,
428,428,Southbound NW 21st Street @ NW 36th Avenue,Southbound NW 21st ST @ Farside NW 36th AVE,29.6852400064355,-82.3515570237514,,0,,,
429,429,Glen Springs Apartments,Southbound NW 21st ST @ Farside NW 32nd PL,29.6828908380085,-82.3515728528756,,0,,,
430,430,Misty Oaks Apartments,Southbound NW 21st ST @ Nearside NW 31st AVE,29.6813869304011,-82.3515715117137,,0,,,
432,432,Cobblestone Apartments,Eastbound NW 23rd ST @ Farside NW 28th CIR,29.678118147703,-82.3492464562328,,0,,,
433,433,Brookwood Terrace,Eastbound NW 23rd BLVD @ Farside NW 16th TER,29.6764847641754,-82.3480491792142,,0,,,
252,252,Plaza Verde - NW 23rd Avenue,Eastbound NW 23rd AVE @ Farside NW 16th TER,29.6738825983512,-82.3417673478783,,0,,,
245,245,Plaza Verde @ NW 13th St Southbound,Southbound NW 13th ST @ Farside NW 23rd AVE,29.6727198857922,-82.3392491898098,,0,,,
247,247,Gainesville High School,Southbound NW 13th ST @ Nearside NW 19th LN,29.6705024328401,-82.339250516041,,0,,,
248,248,Gainesville High School,Southbound NW 13th ST @ Farside NW 18th AVE,29.6679534328025,-82.339253016218,,0,,,
434,434,Direct Auto Insurance,Southbound NW 13th ST @ Farside NW 14th AVE,29.6645394091138,-82.3392653748357,,0,,,
435,435,State Farm Insurance @ NW 13th Street,Southbound NW 13th ST @ Farside NW 12th AVE,29.6630136843993,-82.3392663607527,,0,,,
436,436,Applebee's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 10th AVE,29.6613313070308,-82.3392748156587,,0,,,
437,437,All Star Automotive,Southbound NW 13th ST @ Nearside NW 7th AVE,29.6577744609189,-82.3392904651598,,0,,,
438,438,The Gate Food Store @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 5th AVE,29.6559366028347,-82.3393048499335,,0,,,
439,439,NW 13th St @ Nearside NW 3rd Pl Southbound,Southbound NW 13th ST @ Nearside NW 3rd PL,29.6544774357998,-82.3393593494496,,0,,,
440,440,The Standard,Southbound NW 13th ST @ Nearside NW 1st AVE,29.6529317619214,-82.3393649236415,,0,,,
441,441,Tigert Hall,Southbound SW 13th ST @ Farside SW 2nd AVE,29.6496298,-82.339521,,0,,,
1420,1420,Southbound SW 13th ST @ SW 13th AVE,Southbound SW 13 ST @ SW 13th AVE,29.6379805888247,-82.3394266273796,,0,,,
1550,1550,Hotel Eleo @ SW 16th Ave Westbound,Westbound SW 16th AVE @ Farside SW 14th ST,29.6364542764065,-82.3411052191063,,0,,,
1359,1359,Gainesville Healthcare Center,Northbound SW 16th ST @ Nearside Circle of Hope,29.637382406992,-82.3428748521414,,0,,,
659,659,Shands Hospital @ Parking Garage 9,Southbound Gale Lemerand DR @ Farside Archer RD,29.6359890949719,-82.3501354017376,,0,,,
660,660,Shands Hospital @ Helipad,Westbound Shealy DR @ Farside SW 16TH AVE,29.6355024405423,-82.3512441802962,,0,,,
363,363,Kangaroo @ SW 13th Street,Northbound SW 13th ST @ Nearside W University AVE,29.6514826034822,-82.3391986827711,,0,,,
364,364,McDonald's @ SW 13th Street,Northbound NW 13th ST @ Nearside W University AVE,29.6537487757119,-82.3390792411196,,0,,,
365,365,Mother Earth Market,Northbound NW 13th ST @ Farside NW 5th AVE,29.6562029355188,-82.3391128498877,,0,,,
366,366,University House Apartments,Northbound NW 13th ST @ Farside NW 7th AVE,29.6587239957995,-82.3390686897084,,0,,,
367,367,Xerographic Copy Center,Northbound NW 13th ST @ Nearside NW 10th AVE,29.6610406009261,-82.3390645165213,,0,,,
368,368,LifeSouth Community Blood Center @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 14th AVE,29.664005074404,-82.3390534577213,,0,,,
369,369,CVS @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 16th AVE,29.6664002665398,-82.3390445154285,,0,,,
370,370,Gainesville High School,Northbound NW 13th ST @ Farside NW 18th AVE,29.66848245304,-82.3390241826625,,0,,,
371,371,Gainesville High School,Northbound NW 13th ST @ Nearside NW 19th LN,29.6700849327499,-82.3390411829022,,0,,,
372,372,Lux 13 Apartments,Northbound NW 13th ST @ Farside NW 21st AVE,29.671598098826,-82.3390345156695,,0,,,
373,373,Furniture Kingdom,Westbound NW 23rd AVE @ Farside NW 13th ST,29.6740862653379,-82.3407743482453,,0,,,
374,374,UF Health Homecare,Westbound NW 23rd AVE @ Nearside NW 16th TER,29.6740737647782,-82.3427736907288,,0,,,
375,375,Brook Wood Terrace Neighborhood,Westbound NW 23rd AVE @ Farside NW 16th TER,29.6764567646828,-82.3478908460833,,0,,,
376,376,Cobblestone Apartments,Westbound NW 23rd AVE @ Nearside NW 28th CIR,29.6783969034294,-82.3492879037207,,0,,,
378,378,Misty Oaks Apartments,Northbound NW 21st ST @ Farside NW 31st ST,29.6816100794655,-82.351504092188,,0,,,
379,379,Northbound NW 21st Avenue @ NW 33rd Avenue,Northbound NW 21st ST @ Nearside NW 33rd AVE,29.6833219754381,-82.3514875831238,,0,,,
380,380,Kiwanis Park,Northbound NW 21st ST @ Nearside NW 36th AVE,29.6856245956001,-82.3514840121404,,0,,,
381,381,Altrusa House of Gainesville,Eastbound NW 36th AVE @ Nearside NE 20th ST,29.6857107620324,-82.3495140117068,,0,,,
382,382,Ridgeview Baptist Church,Eastbound NW 36th AVE @ Nearside NW 19th ST,29.6856622620424,-82.3474371796297,,0,,,
1374,1374,Westbound NW 39th AVE @ NW 19th TER,Westbound NW 39th AVE @ Nearside NW 19th TER,29.6886354138596,-82.3479671891387,,0,,,
384,384,Girls Place of Alachua County,Westbound NW 39th AVE @ Nearside NW 21st ST,29.6886304282081,-82.3513271787062,,0,,,
385,385,Equilease Square,Westbound NW 39th AVE @ Nearside NW 22nd DR,29.6886107765187,-82.3543339857146,,0,,,
386,386,Forest of the Unicorn Neighborhood,Westbound NW 39th AVE @ Nearside NW 24th BLVD,29.6886363413443,-82.3581684661733,,0,,,
387,387,Walnut Creek Neighborhood,Westbound NW 39th AVE @ Farside NW 25th TER,29.6886752623139,-82.3603165090462,,0,,,
388,388,Assembly of Gods Church,Westbound NW 39th AVE @ Farside NW 29th TER,29.6887240097811,-82.3665098371233,,0,,,
389,389,Westbound NW 39th Avenue @ NW 31st Street,Westbound NW 39th AVE @ Nearside NW 31st TER,29.6887296132286,-82.3686026439072,,0,,,
390,390,NW 39th Avenue @ NW 34th Street,Westbound NW 39th AVE @ Nearside NW 34th ST,29.6887597388866,-82.371579400922,,0,,,
391,391,Gethsemane Lutheran Church,Northbound NW 34th ST @ Nearside NW 41st AVE,29.6913532619098,-82.372204505463,,0,,,
393,393,Capri Neighborhood,Northbound NW 34th ST @ Nearside NW 45th AVE,29.6954905941486,-82.3722118388038,,0,,,
394,394,Family Dollar @ NW 34th Street,Northbound NW 34th ST @ Farside NW 51st PL,29.7007565928126,-82.3693900054619,,0,,,
395,395,YMCA @ NW 34th Street,Northbound NW 34th ST @ Farside NW 30th TER,29.7019069258319,-82.3668625068739,,0,,,
396,396,Barnhill Clinic,Northbound NW 34th ST @ Nearside NW 29th ST,29.7027364254642,-82.3649680075543,,0,,,
404,404,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 57th PL,29.7077335904095,-82.3579048418458,,0,,,
405,405,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 25th TER,29.7096790901709,-82.3596296750837,,0,,,
406,406,Northbound NW 23rd Terrace @ NW 62nd Avenue,Northbound NW 23rd TER @ Nearside NW 62nd AVE,29.7113357563248,-82.360174841749,,0,,,
407,407,Hampton Court Apartments,Northbound NW 23rd TER @ Nearside NW 65th PL,29.7143359223139,-82.3601386749738,,0,,,
408,408,Northbound NW 23rd Terrace @ US Hwy 441,Northbound NW 23rd TER @ Nearside NW 13th ST,29.7150360778361,-82.3587080840053,,0,,,
447,447,Hunters Run,Northbound SW 25th TER @ Farside Williston RD,29.6127886134058,-82.359331178518,,0,,,
448,448,Westbound SW 40th Place @ NW 26th Terrace,Westbound SW 40th PL @ Nearside SW 26th TER,29.6136511659197,-82.3601048010676,,0,,,
449,449,Campus Lodge Apartments,Westbound SW 40th TER @ Nearside SW 38th PL,29.6134972792985,-82.3620543445609,,0,,,
450,450,Lexington Crossing Apartments,Northbound SW 27th ST @ Nearside SW 38th PL,29.6151207796802,-82.3623098437475,,0,,,
451,451,Lexington Crossing Apartments,Northbound SW 27th ST @ Farside SW 38th PL,29.6162142494693,-82.3624438175325,,0,,,
453,453,Windsor Park Apartments,Northbound SW 27th ST @ Nearside SW 35th PL,29.6173826560988,-82.3625627884848,,0,,,
454,454,Northbound SW 27th Street @ SW 35th Place,Northbound SW 27th ST @ Nearside SW 35th PL,29.6196261113799,-82.3627590105016,,0,,,
455,455,Casablanca East Apartments,Eastbound SW 35th PL @ Farside SW 27th TER,29.6197711419914,-82.3615143764073,,0,,,
456,456,Arbor Park Apartments,Eastbound SW 35th PL @ Nearside SW 27th TER,29.619965778144,-82.3588180115947,,0,,,
457,457,Hickory Place Apartments,Eastbound SW 35th PL @ Nearside SW 23rd TER,29.6201276732802,-82.356812199308,,0,,,
459,459,SW 23rd Terrace @ SW 35th Place,Northbound SW 23rd TER @ Farside SW 32nd PL,29.621813110874,-82.3558313458595,,0,,,
460,460,Towne Parc Apartments,Northbound SW 23rd TER @ Farside SW 31st PL,29.6239372770473,-82.3560273459815,,0,,,
461,461,University Club Apartments,Northbound SW 23rd TER @ Farside SW 28th PL,29.6258307768937,-82.3563325127546,,0,,,
462,462,University of Florida Energy Research,Northbound SW 23rd TER @ Nearside SW Archer RD,29.6280616099628,-82.3593503449062,,0,,,
463,463,University Commons,Northbound SW 23rd TER @ Nearside Archer RD,29.6307304760827,-82.3614410235708,,0,,,
464,464,Mt Vernon Apartments @ SW 23rd Drive,Northbound SW 23rd DR @ Farside Archer RD,29.6357726076886,-82.3587915116432,,0,,,
465,465,Campus Edge Condominiums,Northbound SW 23rd DR @ Nearside Hull RD,29.6371010121556,-82.3588010188194,,0,,,
466,466,Forestry Field Lab/Plant Growth,Eastbound Mowry RD @ Farside Hull RD,29.638176440846,-82.3566960120527,,0,,,
1481,1481,Cancer/Genetics Research Complex,Eastbound Mowry Rd @ Farside SW 23 Dr,29.63835378564,-82.3535723217963,,0,,,
467,467,Cancer and Genetics Research,Eastbound Mowry RD @ Nearside Gale Lemerand DR,29.6387691065742,-82.3514108465227,,0,,,
468,468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,29.6397911064839,-82.3503873473241,,0,,,
469,469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,29.6423410375624,-82.3503460052164,,0,,,
1253,1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,29.6458102719951,-82.3502568462326,,0,,,
1254,1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,29.6481672712703,-82.349617846461,,0,,,
966,966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,29.6485696047005,-82.3473338469671,,0,,,
925,925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,29.6485296042589,-82.3449598477693,,0,,,
1192,1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,29.6483947656868,-82.343558453426,,0,,,
1193,1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,29.6466076494776,-82.3435721230852,,0,,,
473,473,Reitz Union,Southbound McCarty DR @ Nearside Museum RD,29.6451402719844,-82.3469826810094,,0,,,
16,16,UF Health,Southbound Center DR @ Nearside Mowry RD,29.6402016066949,-82.3462881815547,,0,,,
1135,1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,29.6396367287758,-82.3472877962326,,0,,,
1136,1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,29.639537897602,-82.3495264361228,,0,,,
477,477,Cancer & Genetics Research Center,Westbound Mowry RD @ Farside Gale Lemerand DR,29.6389145667801,-82.3514133115408,,0,,,
1482,1482,Lake Alice Conservation Area,Westbound Mowry Rd @ Nearside SW 23 Dr,29.6384736186006,-82.353602232895,,0,,,
478,478,IFAS Lab,Westbound Mowry RD @ Farside Hull RD,29.6382795251648,-82.3569703390287,,0,,,
479,479,Campus Edge Condominiums,Southbound SW 23rd DR @ Farside Hull RD,29.6370495120901,-82.358916816062,,0,,,
480,480,Mt Vernon Apartments,Southbound SW 23rd DR @ Nearside Archer RD,29.6357137145948,-82.3589065707967,,0,,,
481,481,University Commons,Southbound SW 23rd TER @ Farside Archer RD,29.6302677757458,-82.3615863441794,,0,,,
482,482,University of Florida Energy Research,Southbound SW 23rd TER @ Farside Archer RD,29.6278949425923,-82.3593091777872,,0,,,
483,483,University Club Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.625365776727,-82.3563421786,,0,,,
484,484,Towne Parc Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.6236844971923,-82.3561609439716,,0,,,
485,485,Southwood Apartments,Southbound SW 23rd TER @ Farside SW 34 PL,29.6207861664866,-82.3559368260497,,0,,,
486,486,Gator Place Condominiums,Southbound SW 23rd TER @ Farside SW 35th PL,29.6190531111831,-82.3557430122318,,0,,,
488,488,Countryside at the University Apartments,Southbound SW 23rd TER @ Nearside Williston RD,29.6159813585361,-82.3554136485936,,0,,,
489,489,Southbound SW 23rd Street @ Williston Road,Southbound SW 23rd ST @ Nearside Williston RD,29.6138057798608,-82.355183012773,,0,,,
490,490,The Polos Apartments,Westbound Williston RD @ Farside SW 23rd ST,29.613174014992,-82.3568278617863,,0,,,
249,249,NW 16th Ave NW 13th St,Westbound NW 16th AVE @ Farside NW 13th ST,29.666800600321,-82.3405211819089,,0,,,
250,250,Gainesville High School Tennis Courts,Westbound NW 16th AVE @ Nearside NW 16th TER,29.6668220996957,-82.3430630149686,,0,,,
494,494,Westbound NW 16th Avenue @ NW 18th Street,Westbound NW 16th AVE @ Farside NW 18th ST,29.6668150324647,-82.3468232148466,,0,,,
495,495,Westbound NW 16th Avenue @ NW 20th Way,Westbound NW 16th AVE @ Nearside NW 20th WAY,29.6668168428901,-82.3497843126875,,0,,,
496,496,Forest Ridge Neighborhood,Westbound NW 16th AVE @ Nearside NW 22nd ST,29.6668224334399,-82.3525635115639,,0,,,
498,498,NW 24th St @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 24th ST,29.6668360556492,-82.3580269470076,,0,,,
